transcript_ID,CAGE_support
TALONT003984899,yes
TALONT003984901,yes
TALONT003984916,yes
TALONT000288449,yes
ENST00000490652.1_2,yes
TALONT003984984,yes
TALONT003984994,yes
TALONT003985120,yes
ENST00000374608.3_2,yes
ENST00000335648.3_1,yes
ENST00000336689.8_3,yes
ENST00000374561.6_3,yes
ENST00000374550.8_4,yes
TALONT003985529,yes
ENST00000443624.6_2,yes
ENST00000643754.2_4,yes
TALONT001148050,yes
TALONT001148061,yes
TALONT001148168,yes
TALONT002444639,yes
TALONT003986357,yes
TALONT003986695,yes
TALONT003989585,yes
ENST00000458455.2_3,no
ENST00000482370.2_2,yes
TALONT000289325,yes
TALONT004014495,yes
TALONT001148966,yes
TALONT000289334,yes
TALONT001148997,yes
ENST00000427796.5_2,yes
ENST00000664563.1_2,yes
TALONT002447165,yes
ENST00000418390.6_2,yes
TALONT000289394,yes
TALONT001874591,yes
TALONT004016518,yes
TALONT001151104,no
ENST00000246151.9_2,yes
TALONT000290176,yes
TALONT004017738,yes
TALONT004017741,yes
ENST00000374514.8_2,yes
TALONT000290403,yes
TALONT004018548,yes
ENST00000374502.7_1,yes
ENST00000617979.5_3,yes
TALONT000290567,yes
TALONT000290579,yes
TALONT001154817,yes
TALONT004018973,no
ENST00000459934.5_2,yes
TALONT002449294,yes
ENST00000374490.8_3,yes
ENST00000436439.6_2,yes
ENST00000374479.3_2,yes
TALONT000290691,yes
ENST00000471915.5_3,yes
ENST00000374468.1_1,yes
ENST00000334351.8_2,yes
TALONT000290963,yes
ENST00000579103.1_1,no
ENST00000492112.3_4,yes
ENST00000344989.10_3,yes
ENST00000453840.7_3,yes
TALONT000292026,yes
TALONT000292063,yes
TALONT000292112,yes
TALONT001886771,no
TALONT004021550,yes
ENST00000484146.6_2,yes
ENST00000374452.9_2,yes
ENST00000343255.9_2,yes
TALONT000292140,yes
TALONT000292163,yes
TALONT000292195,yes
TALONT001887471,no
TALONT004021959,yes
TALONT004022318,yes
ENST00000495785.1_2,yes
TALONT004023123,yes
TALONT001165371,yes
TALONT004023168,yes
ENST00000485292.1_2,yes
ENST00000469303.1_2,no
TALONT004024174,yes
ENST00000374399.9_2,yes
ENST00000488155.1_1,yes
ENST00000374395.9_3,yes
TALONT000293387,yes
TALONT003452228,yes
TALONT000293436,yes
TALONT001166024,no
TALONT001166067,no
ENST00000466910.5_1,yes
TALONT000293461,yes
TALONT000293468,yes
TALONT000293476,yes
TALONT000293487,yes
TALONT000293503,yes
TALONT000293613,yes
TALONT000293763,yes
TALONT000293786,yes
TALONT000293842,yes
TALONT000293854,yes
TALONT000293927,yes
TALONT001166570,yes
TALONT004025265,yes
TALONT004025383,yes
TALONT004025832,yes
TALONT004026048,yes
ENST00000468822.5_1,yes
TALONT000294196,yes
ENST00000462710.5_1,yes
TALONT001167430,yes
TALONT004026607,yes
TALONT001889679,yes
ENST00000323848.14_3,yes
ENST00000490543.5_1,yes
TALONT000295314,yes
ENST00000479034.5_1,yes
TALONT004028951,no
TALONT004028954,no
TALONT004028955,no
TALONT004029164,no
TALONT000295844,no
TALONT004029379,no
TALONT004029394,no
TALONT004029406,no
TALONT004029483,no
TALONT004029931,no
TALONT004029466,no
TALONT000296128,no
TALONT000296133,no
TALONT000296176,no
TALONT000296193,no
TALONT001173758,yes
ENST00000374379.9_2,yes
ENST00000236273.9_4,yes
TALONT001177042,no
ENST00000354361.3_3,yes
TALONT000300607,yes
TALONT001177473,yes
TALONT002978663,yes
TALONT004034357,no
TALONT004034644,yes
TALONT004034658,no
TALONT004034697,yes
TALONT004034792,yes
TALONT003455634,yes
TALONT004035060,yes
TALONT004035249,yes
ENST00000474160.1_2,yes
TALONT001895921,yes
ENST00000476231.1_2,yes
ENST00000243189.12_3,yes
ENST00000498238.1_2,yes
TALONT000300741,no
TALONT000300882,yes
TALONT000301350,yes
TALONT001177766,yes
ENST00000431849.3_2,yes
TALONT000302012,yes
TALONT000302039,yes
TALONT001180542,no
TALONT001898952,yes
ENST00000568399.1_2,no
ENST00000607698.1_1,no
ENST00000498135.5_1,yes
TALONT000302462,yes
TALONT001181390,yes
TALONT001181752,yes
TALONT001899635,yes
ENST00000491936.5_1,yes
ENST00000480937.5_1,yes
ENST00000374358.5_2,yes
TALONT004037776,yes
TALONT000302989,yes
TALONT000303060,no
TALONT000303129,yes
TALONT000303152,yes
TALONT001183834,yes
ENST00000374343.5_2,yes
TALONT000303267,yes
TALONT001183951,yes
TALONT001184023,yes
TALONT002469790,yes
TALONT004039260,yes
TALONT000303352,yes
TALONT000303430,yes
TALONT004040208,no
TALONT004040241,no
TALONT004040311,no
TALONT000303691,no
TALONT001184672,no
TALONT000303820,no
TALONT003461480,no
TALONT001184756,no
TALONT001184761,no
TALONT000303893,no
TALONT000304383,yes
ENST00000474295.5_1,yes
TALONT001185744,yes
ENST00000374303.7_3,yes
ENST00000374307.9_2,yes
TALONT000305129,no
TALONT004040963,no
ENST00000426559.6_2,yes
ENST00000455785.7_3,yes
TALONT000305296,yes
TALONT000305350,yes
ENST00000399728.5_2,yes
TALONT000305367,yes
TALONT000305372,yes
TALONT000305407,yes
TALONT000305546,yes
TALONT000305791,yes
TALONT001187869,yes
TALONT001188500,yes
TALONT001189237,yes
TALONT003466920,yes
TALONT004042236,yes
TALONT004042486,yes
TALONT004042732,yes
TALONT004042916,yes
TALONT004042972,yes
TALONT004055473,yes
TALONT004056479,yes
ENST00000465604.1_2,yes
TALONT000305825,yes
TALONT000305977,yes
TALONT000306784,yes
TALONT000306861,no
TALONT000307059,yes
TALONT000307574,yes
TALONT000308010,yes
TALONT001190114,yes
TALONT001191525,yes
TALONT001201695,yes
TALONT001210249,yes
TALONT001210407,yes
TALONT001210511,yes
TALONT001908121,yes
TALONT003480814,yes
TALONT004043767,yes
TALONT004048665,yes
TALONT004049101,yes
TALONT004049262,yes
TALONT004050138,yes
TALONT004052427,yes
TALONT004060212,yes
TALONT001210633,yes
ENST00000374291.5_2,yes
TALONT004100723,yes
TALONT004101163,yes
TALONT004101262,yes
TALONT004101984,yes
TALONT004104832,yes
TALONT000308594,yes
TALONT001210843,yes
TALONT004104114,yes
TALONT004112437,yes
TALONT002997686,yes
ENST00000374282.8_3,yes
TALONT003502041,yes
TALONT000308714,no
ENST00000619836.4_1,yes
TALONT000308719,yes
ENST00000374269.2_2,yes
TALONT000308940,yes
TALONT000309150,yes
ENST00000374271.8_1,yes
ENST00000374266.7_3,yes
ENST00000270812.6_2,yes
ENST00000451429.7_3,yes
TALONT000310278,yes
TALONT000310280,yes
TALONT000310336,yes
TALONT001214495,yes
ENST00000270792.10_2,yes
ENST00000319041.6_1,yes
TALONT000310774,yes
TALONT001215069,yes
ENST00000236342.12_2,yes
ENST00000374185.7_1,yes
TALONT000311080,yes
ENST00000487944.5_1,yes
TALONT001216079,yes
TALONT000311263,no
TALONT000311329,no
ENST00000361427.6_2,yes
TALONT000311413,yes
TALONT001216701,yes
TALONT004124158,yes
TALONT004124310,yes
TALONT004124426,yes
TALONT004124631,yes
ENST00000479815.5_1,yes
ENST00000460563.5_1,yes
TALONT000311546,yes
TALONT004125407,yes
TALONT000312687,yes
TALONT001221154,yes
TALONT001222986,yes
TALONT001227210,yes
TALONT001233750,yes
TALONT001245534,yes
TALONT001942069,yes
TALONT004126660,yes
TALONT004130197,yes
TALONT000315638,yes
TALONT004133034,yes
ENST00000467700.5_1,yes
ENST00000466194.1_1,yes
ENST00000493418.1_1,yes
TALONT004136502,no
ENST00000430291.2_2,no
TALONT000316975,no
TALONT000317063,no
TALONT000317085,no
TALONT000317100,no
ENST00000637788.1_1,no
TALONT001254013,no
TALONT000317201,yes
ENST00000374135.9_3,yes
ENST00000361720.10_3,yes
TALONT004137623,yes
TALONT000317509,yes
ENST00000321265.10_2,yes
TALONT000317650,yes
TALONT000317664,yes
TALONT001255109,yes
TALONT001964640,yes
TALONT002502764,yes
TALONT003007134,yes
TALONT004137710,yes
TALONT000317745,no
TALONT001257255,no
TALONT000317750,yes
TALONT004141686,yes
ENST00000484772.1_1,no
ENST00000522111.3_5,yes
ENST00000374086.3_2,yes
ENST00000319394.8_3,yes
TALONT001966649,yes
ENST00000611517.4_2,yes
ENST00000464720.5_1,yes
ENST00000464813.5_1,yes
ENST00000478104.5_1,yes
ENST00000374024.4_2,yes
ENST00000618852.5_3,yes
TALONT001261339,yes
TALONT000319317,yes
TALONT000319442,no
TALONT001970507,yes
ENST00000361157.11_3,yes
ENST00000662905.1_1,no
TALONT001262427,yes
TALONT004144791,yes
TALONT004144795,yes
TALONT001262482,yes
TALONT001262491,yes
ENST00000530324.5_2,yes
ENST00000373949.5_1,yes
ENST00000373943.9_2,yes
TALONT001262947,yes
TALONT004145111,yes
TALONT000319997,yes
TALONT000320084,yes
ENST00000468761.1_1,yes
TALONT004146504,no
TALONT001975530,no
TALONT000321391,no
ENST00000602607.1_1,no
ENST00000311772.10_2,yes
TALONT001267190,yes
TALONT004146697,yes
ENST00000431586.1_3,no
ENST00000373927.7_1,yes
ENST00000373912.8_3,yes
TALONT001268906,yes
ENST00000373909.7_2,yes
ENST00000313433.11_2,yes
TALONT001979523,yes
ENST00000373884.6_2,yes
TALONT000322352,yes
ENST00000436160.1_1,yes
ENST00000263697.6_3,yes
TALONT000322399,yes
ENST00000489277.5_2,yes
TALONT000322442,no
TALONT001272538,yes
TALONT001273158,no
TALONT004149508,no
TALONT004149553,yes
TALONT002515005,yes
ENST00000470967.1_2,no
TALONT001274522,yes
TALONT002515024,yes
TALONT004149813,yes
TALONT004150402,yes
TALONT000322929,yes
TALONT000322935,yes
ENST00000482674.5_2,yes
TALONT001981918,yes
TALONT004151489,yes
TALONT001274707,yes
ENST00000497986.5_1,yes
ENST00000335514.10_2,yes
TALONT003523101,yes
ENST00000465645.1_1,yes
ENST00000253063.4_2,yes
TALONT001276663,yes
ENST00000373842.9_2,yes
TALONT000323393,yes
TALONT000323402,yes
TALONT000323408,yes
TALONT004154906,yes
TALONT004154949,yes
TALONT000323541,yes
TALONT004155107,yes
ENST00000373839.8_2,yes
TALONT000323592,yes
TALONT001278605,no
TALONT004156127,no
TALONT004156184,no
TALONT001984417,no
TALONT004156245,no
TALONT004156251,no
TALONT003524389,no
ENST00000373832.5_1,yes
TALONT000323938,yes
TALONT000324014,yes
ENST00000413987.1_2,yes
ENST00000373830.4_2,yes
TALONT000324072,yes
TALONT000324093,yes
TALONT001280516,yes
TALONT001280581,yes
ENST00000480930.5_1,yes
TALONT001280655,yes
TALONT001985443,yes
TALONT001280744,yes
TALONT003018190,no
ENST00000531126.6_3,yes
ENST00000648127.1_2,no
ENST00000475441.6_3,no
ENST00000373824.8_2,yes
TALONT000324167,yes
TALONT004158355,yes
ENST00000373816.5_1,yes
ENST00000361872.8_1,yes
ENST00000294409.2_1,yes
ENST00000480454.1_1,no
TALONT000324331,no
ENST00000373812.8_4,yes
TALONT000324678,yes
ENST00000478283.5_1,yes
TALONT000324845,yes
TALONT000325317,yes
TALONT000325445,no
TALONT000325532,yes
TALONT000325537,yes
TALONT000325542,yes
TALONT001290462,yes
TALONT001290493,yes
TALONT004163131,yes
TALONT003020466,yes
TALONT001290539,yes
TALONT000325622,yes
TALONT000325645,yes
TALONT000325670,yes
TALONT001993223,yes
TALONT000325694,yes
TALONT001290805,yes
TALONT004163758,yes
TALONT001291049,yes
TALONT003531118,yes
TALONT004164084,no
TALONT004164115,no
ENST00000490308.2_2,no
TALONT001993677,no
ENST00000373795.7_4,yes
TALONT000326048,yes
TALONT000326088,no
TALONT000326143,yes
TALONT000326290,no
TALONT001291779,yes
TALONT004164309,no
TALONT000327156,yes
TALONT001294741,no
ENST00000466448.4_3,yes
TALONT004167176,no
TALONT001997330,yes
TALONT000326502,yes
ENST00000263702.11_4,yes
ENST00000373791.7_3,yes
TALONT001297514,yes
ENST00000257075.9_2,yes
ENST00000373747.7_3,yes
ENST00000426105.6_2,yes
TALONT000328088,yes
TALONT000328114,yes
TALONT000328174,yes
TALONT000328198,yes
TALONT000328406,no
ENST00000440538.6_2,yes
TALONT000328670,yes
TALONT002003535,no
TALONT001309275,yes
TALONT004168736,no
TALONT001309277,no
TALONT004168788,yes
TALONT004168789,no
TALONT004168794,yes
TALONT000331372,yes
TALONT000331376,yes
ENST00000373736.7_3,yes
ENST00000263694.9_3,yes
TALONT000332008,yes
TALONT001311622,yes
ENST00000463988.1_2,yes
ENST00000452686.2_1,no
ENST00000546109.5_2,yes
ENST00000616393.4_1,yes
ENST00000344147.9_2,yes
ENST00000479629.5_1,yes
TALONT000332358,yes
TALONT001312081,yes
ENST00000373714.5_2,yes
TALONT000332404,yes
TALONT000332575,yes
TALONT002006412,yes
TALONT002006510,yes
TALONT002006766,yes
TALONT004171686,yes
ENST00000373713.7_4,yes
TALONT002539104,yes
ENST00000373709.8_3,yes
ENST00000373703.5_3,yes
TALONT000333019,yes
TALONT001314545,yes
TALONT003544035,yes
ENST00000478502.5_2,yes
TALONT000333144,yes
ENST00000602725.5_2,yes
ENST00000647444.2_3,yes
TALONT000333692,yes
TALONT001316654,no
TALONT002009849,no
ENST00000489313.1_2,no
TALONT004173527,yes
TALONT002010038,yes
TALONT004173801,yes
TALONT004173819,yes
ENST00000327300.12_2,yes
TALONT001317740,yes
TALONT001317886,yes
TALONT001318832,yes
TALONT001318915,yes
TALONT002011015,yes
TALONT002542889,yes
TALONT003034440,yes
TALONT004173844,yes
TALONT004173861,yes
TALONT004176607,yes
ENST00000492989.1_1,yes
ENST00000484270.2_1,yes
TALONT000334028,yes
TALONT000334053,no
TALONT000334063,no
TALONT000334072,no
TALONT001319905,no
TALONT000334122,yes
TALONT000334140,yes
TALONT001320124,yes
ENST00000336294.10_2,yes
TALONT000334187,yes
ENST00000441402.5_1,yes
TALONT000334192,yes
TALONT001320442,no
ENST00000373625.8_2,yes
TALONT000334510,yes
TALONT004181423,no
ENST00000373610.8_2,yes
TALONT000334796,yes
TALONT001321487,yes
TALONT001321634,yes
TALONT004181544,yes
TALONT004181614,yes
TALONT004181667,yes
TALONT004181680,yes
TALONT001322358,yes
TALONT001322425,no
TALONT004181887,no
ENST00000373602.9_1,no
ENST00000421922.6_1,yes
TALONT002546418,yes
TALONT000335228,yes
TALONT000335257,yes
TALONT001322720,yes
TALONT001322974,no
TALONT001322980,no
ENST00000291358.10_3,yes
ENST00000309777.10_2,yes
ENST00000373593.5_2,yes
TALONT000335404,yes
TALONT001323640,yes
ENST00000373586.1_1,yes
TALONT002015893,yes
TALONT001324313,yes
TALONT002016278,yes
TALONT003039216,yes
TALONT000335450,yes
TALONT000335477,yes
TALONT000335480,no
TALONT000335481,no
TALONT000335484,no
ENST00000403496.6_2,yes
ENST00000373548.8_2,yes
TALONT004187593,yes
TALONT004187854,yes
TALONT000335738,yes
TALONT000335743,yes
TALONT004187967,yes
TALONT004188141,no
TALONT000335800,no
ENST00000329421.8_3,yes
TALONT000335981,yes
TALONT000336731,yes
TALONT000337856,yes
TALONT000339536,yes
TALONT000339990,yes
TALONT000340030,yes
TALONT001327148,yes
TALONT001327399,yes
TALONT001330109,yes
TALONT001330118,yes
TALONT001333453,yes
TALONT001342396,yes
TALONT001358703,yes
TALONT002564857,yes
TALONT003565075,yes
TALONT004188398,yes
TALONT004188737,yes
TALONT004189373,yes
TALONT004193402,yes
TALONT004198719,yes
TALONT004223357,yes
ENST00000416512.1_2,no
ENST00000455895.6_2,yes
TALONT000340513,no
ENST00000446293.6_2,yes
TALONT000341238,yes
ENST00000533084.1_2,yes
ENST00000609129.2_2,yes
ENST00000373510.9_2,yes
TALONT000341425,yes
TALONT000341426,yes
TALONT000341455,yes
TALONT001364995,yes
ENST00000316459.4_1,yes
TALONT000341529,yes
TALONT000341562,yes
ENST00000468695.5_2,yes
TALONT000341746,yes
TALONT000341755,yes
ENST00000436661.5_4,yes
TALONT004246879,no
ENST00000466361.1_2,yes
ENST00000414241.7_1,yes
TALONT004247078,yes
TALONT000341876,yes
TALONT000342052,yes
ENST00000373493.10_2,yes
TALONT000342455,yes
TALONT000342511,yes
TALONT004247981,yes
TALONT004248002,yes
ENST00000401893.7_1,yes
ENST00000525506.1_1,yes
ENST00000465780.1_1,yes
TALONT000343802,yes
TALONT004249657,yes
TALONT000344220,yes
TALONT000344236,yes
TALONT000344252,no
ENST00000373477.8_2,yes
TALONT004250591,yes
TALONT004250670,yes
TALONT003591006,yes
TALONT000344640,yes
TALONT002067640,yes
TALONT002593959,yes
TALONT001384697,yes
TALONT004250908,yes
TALONT000344670,yes
TALONT000344833,yes
ENST00000373475.10_2,yes
TALONT002068221,yes
TALONT002068521,no
ENST00000373467.4_2,yes
TALONT001386183,no
TALONT000345227,yes
ENST00000373463.8_3,yes
ENST00000672715.1_2,yes
ENST00000373449.7_3,yes
TALONT000345250,yes
TALONT000345261,yes
TALONT000345308,yes
ENST00000550338.5_2,yes
TALONT003592911,yes
TALONT000345766,yes
ENST00000373443.7_1,yes
ENST00000291416.10_3,yes
ENST00000539719.6_2,yes
TALONT000346119,yes
TALONT004252800,yes
ENST00000483388.5_4,yes
TALONT000346386,no
TALONT000346407,no
ENST00000373418.7_2,yes
TALONT000346430,no
TALONT000346442,yes
TALONT002072965,no
TALONT000346812,yes
ENST00000424879.2_1,no
TALONT000347307,yes
TALONT001394423,yes
ENST00000521580.3_3,yes
TALONT001396127,yes
TALONT002074780,yes
ENST00000373337.3_3,yes
ENST00000357182.9_3,yes
TALONT000347666,no
TALONT001395505,no
TALONT000347780,yes
ENST00000317538.9_2,yes
TALONT004255111,yes
TALONT000347886,yes
TALONT000347920,yes
TALONT001396285,yes
TALONT004255153,yes
TALONT004255172,yes
ENST00000359858.9_2,yes
TALONT001396645,yes
TALONT001396745,yes
ENST00000373329.5_1,yes
TALONT000348105,no
TALONT004255536,no
ENST00000471991.5_2,no
ENST00000468598.5_2,no
TALONT000348326,no
TALONT004255554,no
ENST00000466213.5_2,no
ENST00000490668.5_2,no
ENST00000485365.1_2,no
TALONT000348518,no
ENST00000357214.6_3,yes
TALONT000350280,yes
TALONT000350293,yes
TALONT000350312,no
TALONT000350335,no
TALONT000350346,no
TALONT000350375,no
TALONT000350405,no
TALONT000350513,yes
TALONT004256747,yes
TALONT000350572,no
TALONT000350596,no
TALONT004256870,yes
TALONT004256871,yes
TALONT004257075,yes
TALONT004258197,yes
TALONT004259384,no
TALONT000350935,yes
TALONT000350939,no
TALONT003078849,yes
TALONT001399990,yes
TALONT004260325,yes
TALONT004260331,yes
TALONT000350952,yes
TALONT004260422,yes
TALONT004260737,yes
TALONT004260783,yes
TALONT004262574,yes
TALONT004262738,yes
TALONT004262810,yes
TALONT004262840,yes
TALONT004262912,yes
TALONT000350957,no
TALONT001400040,yes
TALONT004263538,yes
TALONT004268564,yes
TALONT004269490,yes
TALONT004269517,no
TALONT000350969,yes
TALONT001400136,yes
TALONT001400175,yes
TALONT004269982,yes
TALONT004270047,yes
TALONT004270064,yes
TALONT004270093,yes
TALONT004270218,yes
TALONT004270289,yes
TALONT004270316,yes
ENST00000441447.1_1,yes
TALONT001400212,yes
TALONT002078579,yes
TALONT003078869,yes
TALONT003078895,yes
TALONT004271264,no
TALONT004271274,no
ENST00000434805.1_1,no
ENST00000325722.8_3,yes
TALONT000352234,yes
TALONT000352241,yes
TALONT001402128,yes
TALONT000352354,yes
ENST00000373253.7_2,yes
ENST00000356090.8_2,yes
ENST00000373243.7_3,yes
ENST00000373237.4_3,yes
TALONT000353575,yes
TALONT000353615,yes
TALONT000353691,yes
ENST00000270815.5_3,yes
TALONT004273646,yes
TALONT004274299,no
TALONT000355331,yes
TALONT000355378,yes
TALONT001407067,yes
TALONT000355382,yes
TALONT002613350,yes
TALONT004274907,yes
TALONT004274919,yes
TALONT004274929,yes
TALONT004274953,yes
ENST00000373204.6_2,yes
TALONT000355740,yes
TALONT000355769,yes
TALONT000355957,yes
TALONT001407935,yes
TALONT000356299,yes
TALONT000356390,yes
ENST00000373191.9_2,yes
TALONT004276542,no
TALONT000356925,no
TALONT004276686,no
TALONT001409658,no
ENST00000207457.8_2,yes
TALONT000357064,yes
ENST00000373178.5_2,yes
TALONT000357117,yes
ENST00000373166.8_3,yes
ENST00000373162.5_2,yes
ENST00000469757.1_2,yes
TALONT004278220,yes
ENST00000316156.8_3,yes
TALONT004278282,yes
ENST00000527764.1_1,yes
TALONT000357437,yes
TALONT000357491,yes
TALONT001410846,yes
TALONT001411083,yes
TALONT001411111,yes
TALONT001411329,yes
TALONT002615845,yes
TALONT003094360,yes
TALONT004278541,yes
ENST00000373150.8_4,yes
ENST00000373151.6_4,yes
TALONT000357665,no
TALONT004278916,no
TALONT004278919,no
TALONT004278927,no
TALONT004278929,no
TALONT004278934,no
TALONT000357668,yes
TALONT000357669,yes
TALONT001411802,yes
TALONT002616651,no
TALONT000357686,yes
TALONT000357694,yes
TALONT000357699,yes
TALONT000357703,yes
TALONT000357707,yes
TALONT000357721,yes
TALONT000357728,yes
TALONT000357755,yes
TALONT000357763,yes
TALONT000357771,yes
TALONT000357979,yes
TALONT000358006,yes
TALONT000358213,yes
TALONT000358483,yes
ENST00000354618.10_4,yes
TALONT000358730,yes
TALONT000359637,yes
TALONT001416234,yes
TALONT002619335,yes
TALONT000359708,no
TALONT001417025,no
TALONT000359746,no
TALONT002094162,no
TALONT000359834,no
TALONT000359843,no
TALONT000359846,no
TALONT000359863,no
TALONT002094309,no
TALONT004282888,no
TALONT004283145,no
ENST00000490466.1_2,yes
ENST00000373132.3_3,yes
TALONT004283350,yes
ENST00000315732.3_3,yes
ENST00000235532.9_4,yes
ENST00000354267.3_2,yes
ENST00000373116.6_3,yes
TALONT000360261,yes
TALONT004283993,yes
TALONT001417702,yes
TALONT001417709,yes
TALONT004284033,yes
TALONT000360270,yes
ENST00000373075.6_2,yes
ENST00000296214.9_2,yes
ENST00000475828.5_2,yes
ENST00000487788.5_2,yes
ENST00000373073.8_2,yes
TALONT004285856,yes
TALONT004285863,yes
TALONT004285903,yes
TALONT001421199,yes
TALONT004286354,yes
ENST00000296215.8_4,yes
ENST00000638725.1_2,no
TALONT003614632,yes
TALONT004286729,yes
ENST00000296218.8_2,yes
ENST00000490312.1_1,yes
ENST00000373062.8_3,yes
ENST00000462812.5_2,no
TALONT001422796,no
TALONT000361936,no
TALONT000361948,yes
TALONT000361953,yes
TALONT001425235,yes
TALONT001425271,yes
TALONT004287549,yes
TALONT001425305,yes
TALONT004287593,yes
TALONT002100190,yes
ENST00000488496.1_2,yes
ENST00000609516.1_1,no
TALONT000362160,yes
TALONT000362188,yes
TALONT000362239,yes
TALONT000362307,yes
ENST00000464085.5_4,yes
TALONT004287900,yes
ENST00000327331.2_1,yes
TALONT001427536,yes
TALONT001427862,yes
TALONT004287949,yes
ENST00000373055.6_2,yes
