gene	gene_symbol	alias	bp	pLI
ENSG00000160216	AGPAT3	AGPAT3	1131	0.991219914466431
ENSG00000026652	AGPAT4	AGPAT4	1137	0.554853166407399
ENSG00000155189	AGPAT5	AGPAT5	1095	0.355101116664708
ENSG00000018510	AGPS	AGPS	1977	0.999371266979767
ENSG00000106541	AGR2	AGR2	528	0.681443644565737
ENSG00000173467	AGR3	AGR3	501	2.41148503696925e-12
ENSG00000188157	AGRN	AGRN	6138	0.432276824423558
ENSG00000159723	AGRP	AGRP	399	0.346260418819748
ENSG00000135744	AGT	AGT	1458	8.96740772113564e-08
ENSG00000135049	AGTPBP1	AGTPBP1	3561	0.149688705662119
ENSG00000144891	AGTR1	AGTR1	1080	0.00603139740384176
ENSG00000180772	AGTR2	AGTR2	1092	0.0115604657292509
ENSG00000177674	AGTRAP	AGTRAP	480	0.171253550111367
ENSG00000113492	AGXT2	AGXT2	1545	9.52445668206801e-12
ENSG00000153207	AHCTF1	AHCTF1	6828	0.999999997947998
ENSG00000101444	AHCY	AHCY	1299	0.918487135981582
ENSG00000168710	AHCYL1	AHCYL1	1593	0.999893033020125
ENSG00000158467	AHCYL2	AHCYL2	1836	0.97439522474038
ENSG00000126705	AHDC1	AHDC1	4812	0.998757086226672
ENSG00000135541	AHI1	AHI1	3591	1.64491054272908e-13
ENSG00000124942	AHNAK	AHNAK	17673	0.39399364018272
ENSG00000106546	AHR	AHR	2547	0.9996534306361
ENSG00000063438	AHRR	AHRR	2160	3.37000589144414e-05
ENSG00000100591	AHSA1	AHSA1	1017	0.912156954543591
ENSG00000173209	AHSA2	AHSA2	414	3.98563395127194e-05
ENSG00000145192	AHSG	AHSG	1104	1.36202885913496e-06
ENSG00000169877	AHSP	AHSP	309	0.00901563676506585
ENSG00000111732	AICDA	AICDA	597	0.000861300505120738
ENSG00000186063	AIDA	AIDA	921	0.0572258339389069
ENSG00000204472	AIF1	AIF1	444	0.00995450792420785
ENSG00000126878	AIF1L	AIF1L	531	0.0280289225493245
ENSG00000156709	AIFM1	AIFM1	1842	0.994040923536125
ENSG00000183773	AIFM3	AIFM3	1818	2.05480702572603e-09
ENSG00000146416	AIG1	AIG1	717	8.60810021044432e-05
ENSG00000112297	AIM1	AIM1	5172	2.081205095193e-14
ENSG00000176092	AIM1L	AIM1L	2364	2.20870369157335e-05
ENSG00000163568	AIM2	AIM2	1032	4.93497080904e-07
ENSG00000164022	AIMP1	AIMP1	1011	0.00013076941436616
ENSG00000106305	AIMP2	AIMP2	963	0.0424221872257814
ENSG00000110711	AIP	AIP	993	0.595768725750798
ENSG00000129221	AIPL1	AIPL1	1155	0.000413908526032817
ENSG00000160224	AIRE	AIRE	1638	6.44033612612718e-07
ENSG00000196581	AJAP1	AJAP1	1236	0.969794378558579
ENSG00000129474	AJUBA	AJUBA	1617	0.935128312997215
ENSG00000106992	AK1	AK1	585	0.893081217735319
ENSG00000004455	AK2	AK2	720	0.111272275570326
ENSG00000147853	AK3	AK3	684	0.000283188398822584
ENSG00000154027	AK5	AK5	1689	0.279709799858589
ENSG00000140057	AK7	AK7	2172	7.42780907820718e-08
ENSG00000155085	AK9	AK9	5736	6.89823794275793e-09
ENSG00000121057	AKAP1	AKAP1	2712	0.751131483679908
ENSG00000108599	AKAP10	AKAP10	1989	0.967173015045655
ENSG00000023516	AKAP11	AKAP11	5706	0.999424740385105
ENSG00000131016	AKAP12	AKAP12	5349	0.876880743344717
ENSG00000170776	AKAP13	AKAP13	8454	0.975105558914879
ENSG00000186471	AKAP14	AKAP14	594	0.886838565843889
ENSG00000197976	AKAP17A	AKAP17A	2088	0.902518329347187
ENSG00000241978	AKAP2	AKAP2	3312	0.416878321317949
ENSG00000111254	AKAP3	AKAP3	2562	0.0180298831450951
ENSG00000147081	AKAP4	AKAP4	2565	0.978459650408545
ENSG00000179841	AKAP5	AKAP5	1284	0.829593748112958
ENSG00000151320	AKAP6	AKAP6	6960	0.999984988768674
ENSG00000118507	AKAP7	AKAP7	1047	0.00107559594215417
ENSG00000105127	AKAP8	AKAP8	2079	0.99313438802384
ENSG00000011243	AKAP8L	AKAP8L	1941	0.345959046233708
ENSG00000127914	AKAP9	AKAP9	11724	0.00246054525988444
ENSG00000166452	AKIP1	AKIP1	633	1.2062500836139e-05
ENSG00000174574	AKIRIN1	AKIRIN1	579	0.900557264864956
ENSG00000135334	AKIRIN2	AKIRIN2	612	0.967262151412904
ENSG00000106948	AKNA	AKNA	4320	0.00687904408319166
ENSG00000162641	AKNAD1	AKNAD1	2511	8.73868842798946e-17
ENSG00000117448	AKR1A1	AKR1A1	978	6.16284307483523e-05
ENSG00000227471	AKR1B15	AKR1B15	1035	2.37342551428395e-12
ENSG00000151632	AKR1C2	AKR1C2	972	0.00268886478045219
ENSG00000196139	AKR1C3	AKR1C3	972	2.45786424318957e-12
ENSG00000198610	AKR1C4	AKR1C4	972	5.42176419800575e-09
ENSG00000122787	AKR1D1	AKR1D1	981	1.94433388224526e-07
ENSG00000165568	AKR1E2	AKR1E2	963	2.08617401973012e-05
ENSG00000053371	AKR7A2	AKR7A2	1080	0.000120550417852442
ENSG00000162482	AKR7A3	AKR7A3	996	2.45767211622286e-10
ENSG00000211454	AKR7L	AKR7L	462	0.00356486300417966
ENSG00000142208	AKT1	AKT1	1443	0.99235024106922
ENSG00000204673	AKT1S1	AKT1S1	831	0.815579617992055
ENSG00000105221	AKT2	AKT2	1446	0.996078789909753
ENSG00000117020	AKT3	AKT3	1440	0.999127507626373
ENSG00000166971	AKTIP	AKTIP	879	0.710047251109307
ENSG00000267882	AL031666.2	AL031666.2	573	0.542921183485561
ENSG00000268657	AL133373.1	AL133373.1	447	0.534654893022635
ENSG00000235705	AL133481.1	AL133481.1	1128	0.0905879956727212
ENSG00000226209	AL138764.1	AL138764.1	303	0.102759862748202
ENSG00000259171	AL163636.6	AL163636.6	96	0.130049022537867
ENSG00000205850	AL359736.1	AL359736.1	303	0.496516102954951
ENSG00000268059	AL441883.1	AL441883.1	324	0.00739592337560253
ENSG00000226974	AL445989.1	AL445989.1	390	0.176013395862204
ENSG00000187461	AL583828.1	AL583828.1	411	6.17989054647636e-05
ENSG00000231360	AL592284.1	AL592284.1	807	0.363074730733502
ENSG00000269832	AL627171.2	AL627171.2	210	0.095890748418398
ENSG00000148218	ALAD	ALAD	993	0.172375390735465
ENSG00000023330	ALAS1	ALAS1	1923	0.834159487551627
ENSG00000158578	ALAS2	ALAS2	1764	0.961348076131218
ENSG00000163631	ALB	ALB	1830	0.99329173499641
ENSG00000170017	ALCAM	ALCAM	1752	0.999070579999314
ENSG00000161618	ALDH16A1	ALDH16A1	2409	2.48282997305816e-07
ENSG00000059573	ALDH18A1	ALDH18A1	2388	0.907625672167179
ENSG00000165092	ALDH1A1	ALDH1A1	1506	0.988308716794064
ENSG00000128918	ALDH1A2	ALDH1A2	1557	0.360013111063195
ENSG00000184254	ALDH1A3	ALDH1A3	1539	0.875530622101599
ENSG00000137124	ALDH1B1	ALDH1B1	1554	0.0679796668113299
ENSG00000144908	ALDH1L1	ALDH1L1	2739	8.11022611539689e-05
ENSG00000136010	ALDH1L2	ALDH1L2	2772	4.28170365856389e-11
ENSG00000111275	ALDH2	ALDH2	1554	0.000198864577100259
ENSG00000108602	ALDH3A1	ALDH3A1	1362	5.11073462873843e-09
ENSG00000072210	ALDH3A2	ALDH3A2	1527	0.00680121412706018
ENSG00000006534	ALDH3B1	ALDH3B1	1398	2.09208499342809e-05
ENSG00000132746	ALDH3B2	ALDH3B2	1158	0.00136797875865726
ENSG00000159423	ALDH4A1	ALDH4A1	1692	0.00114456350419794
ENSG00000112294	ALDH5A1	ALDH5A1	1647	0.0448836457838582
ENSG00000119711	ALDH6A1	ALDH6A1	1608	0.000997918601815577
ENSG00000164904	ALDH7A1	ALDH7A1	1620	3.51268925552037e-08
ENSG00000118514	ALDH8A1	ALDH8A1	1464	4.7181603325945e-06
ENSG00000143149	ALDH9A1	ALDH9A1	1557	6.13319887972489e-06
ENSG00000149925	ALDOA	ALDOA	1257	0.0808095030420439
ENSG00000136872	ALDOB	ALDOB	1095	0.000506348638130096
ENSG00000109107	ALDOC	ALDOC	1095	0.71447660488712
ENSG00000033011	ALG1	ALG1	1395	1.70459389005466e-08
ENSG00000139133	ALG10	ALG10	1422	0.00426646135183694
ENSG00000253710	ALG11	ALG11	1479	0.00347463487927797
ENSG00000182858	ALG12	ALG12	1467	0.0254048585449361
ENSG00000101901	ALG13	ALG13	3414	0.998856141190747
ENSG00000172339	ALG14	ALG14	651	0.000575907441017056
ENSG00000189366	ALG1L	ALG1L	564	2.00336204105767e-08
ENSG00000119523	ALG2	ALG2	1251	0.084764642292133
ENSG00000214160	ALG3	ALG3	1317	9.52008139624418e-05
ENSG00000120697	ALG5	ALG5	975	0.0443180120625758
ENSG00000088035	ALG6	ALG6	1524	0.444446567570484
ENSG00000159063	ALG8	ALG8	1581	2.37166518687637e-05
ENSG00000258529	ALG9	ALG9	1344	0.0177929870373752
ENSG00000086848	ALG9	ALG9	1344	0.0177929870373752
ENSG00000171094	ALK	ALK	4863	0.798147429738318
ENSG00000100601	ALKBH1	ALKBH1	1170	0.000468823238886961
ENSG00000189046	ALKBH2	ALKBH2	786	0.000626318443166799
ENSG00000166199	ALKBH3	ALKBH3	861	6.22524282546847e-09
ENSG00000160993	ALKBH4	ALKBH4	909	0.470787549758612
ENSG00000091542	ALKBH5	ALKBH5	1185	0.764363572333454
ENSG00000239382	ALKBH6	ALKBH6	801	0.403567546817273
ENSG00000125652	ALKBH7	ALKBH7	666	1.71215274773582e-06
ENSG00000137760	ALKBH8	ALKBH8	1995	0.00207020158806481
ENSG00000151360	ALLC	ALLC	1176	1.3378798802379e-09
ENSG00000116127	ALMS1	ALMS1	12504	1.94996126387432e-32
ENSG00000108839	ALOX12	ALOX12	1992	1.53883710701452e-06
ENSG00000179477	ALOX12B	ALOX12B	2106	0.718095346325021
ENSG00000161905	ALOX15	ALOX15	1989	6.04118227496492e-16
ENSG00000179593	ALOX15B	ALOX15B	2031	2.74050291619153e-12
ENSG00000012779	ALOX5	ALOX5	2025	0.0167277938269765
ENSG00000132965	ALOX5AP	ALOX5AP	486	0.830100110632457
ENSG00000179148	ALOXE3	ALOXE3	2532	2.01726703230185e-12
ENSG00000163295	ALPI	ALPI	1587	8.19652559055852e-16
ENSG00000073331	ALPK1	ALPK1	3735	4.47449871892142e-06
ENSG00000198796	ALPK2	ALPK2	6513	2.26016797998977e-12
ENSG00000162551	ALPL	ALPL	1575	0.00314582102227229
ENSG00000163283	ALPP	ALPP	1608	4.50320548359966e-06
ENSG00000163286	ALPPL2	ALPPL2	1599	2.8788822164385e-06
ENSG00000003393	ALS2	ALS2	4974	0.97276475909453
ENSG00000178038	ALS2CL	ALS2CL	2862	1.00631319483086e-13
ENSG00000155754	ALS2CR11	ALS2CR11	5463	6.85936749312081e-09
ENSG00000155749	ALS2CR12	ALS2CR12	1338	3.08044724826635e-10
ENSG00000180318	ALX1	ALX1	981	0.527541153632924
ENSG00000156150	ALX3	ALX3	1032	0.867045139144647
ENSG00000052850	ALX4	ALX4	1236	0.543401473553356
ENSG00000183684	ALYREF	ALYREF	795	0.816518107575845
ENSG00000242110	AMACR	AMACR	1185	0.0998059130770025
ENSG00000178522	AMBN	AMBN	1344	0.00030459609835905
ENSG00000106927	AMBP	AMBP	1059	1.15127031655441e-10
ENSG00000110497	AMBRA1	AMBRA1	3627	0.999979038630334
ENSG00000123505	AMD1	AMD1	1005	0.868531035110923
ENSG00000139344	AMDHD1	AMDHD1	1281	8.97582750697186e-06
ENSG00000162066	AMDHD2	AMDHD2	1785	5.75320699779673e-06
ENSG00000125363	AMELX	AMELX	618	0.520980924195927
ENSG00000099721	AMELY	AMELY	579	0.00535316537200501
ENSG00000184675	AMER1	AMER1	3408	0.984735239970886
ENSG00000178171	AMER3	AMER3	2586	0.00194596926841104
ENSG00000159461	AMFR	AMFR	1932	0.00334655140645156
ENSG00000135409	AMHR2	AMHR2	1722	2.37533381634906e-07
ENSG00000181754	AMIGO1	AMIGO1	1482	0.876058762762992
ENSG00000139211	AMIGO2	AMIGO2	1569	0.851660012442896
ENSG00000176020	AMIGO3	AMIGO3	1515	5.49076894161674e-06
ENSG00000101935	AMMECR1	AMMECR1	1002	0.896804021017592
ENSG00000144233	AMMECR1L	AMMECR1L	933	0.992967454734741
ENSG00000166126	AMN	AMN	1362	0.0737272305620179
ENSG00000151743	AMN1	AMN1	777	0.0155012007096293
ENSG00000126016	AMOT	AMOT	3255	0.980889763976569
ENSG00000166025	AMOTL1	AMOTL1	2871	0.460689815581957
ENSG00000114019	AMOTL2	AMOTL2	2343	0.763573978925641
ENSG00000116748	AMPD1	AMPD1	2343	3.28933272469746e-11
ENSG00000116337	AMPD2	AMPD2	2640	0.00316996609161709
ENSG00000133805	AMPD3	AMPD3	2331	2.44830995308414e-08
ENSG00000078053	AMPH	AMPH	2088	0.0522031646692614
ENSG00000145020	AMT	AMT	1212	0.000351849677351127
ENSG00000187689	AMTN	AMTN	630	4.94878607476394e-05
ENSG00000237763	AMY1A	AMY1A	1536	0.35264362382147
ENSG00000187733	AMY1C	AMY1C	1536	0.831405134089981
ENSG00000243480	AMY2A	AMY2A	1536	0.0228876886278268
ENSG00000240038	AMY2B	AMY2B	1536	1.999253316402e-09
ENSG00000174945	AMZ1	AMZ1	1497	2.18133440737831e-17
ENSG00000196704	AMZ2	AMZ2	1083	6.28930387535007e-08
ENSG00000164162	ANAPC10	ANAPC10	558	0.218444624526082
ENSG00000141552	ANAPC11	ANAPC11	591	0.530373564062539
ENSG00000129055	ANAPC13	ANAPC13	225	0.00922194718574876
ENSG00000110200	ANAPC15	ANAPC15	366	0.530533203658354
ENSG00000166295	ANAPC16	ANAPC16	333	0.0676380848725347
ENSG00000053900	ANAPC4	ANAPC4	2427	0.499191543463802
ENSG00000089053	ANAPC5	ANAPC5	2268	8.31087940284461e-05
ENSG00000196510	ANAPC7	ANAPC7	1800	0.998544965381617
ENSG00000013523	ANGEL1	ANGEL1	2013	5.21315866852465e-10
ENSG00000174606	ANGEL2	ANGEL2	1635	0.642575324185713
ENSG00000154188	ANGPT1	ANGPT1	1497	0.987803769801121
ENSG00000091879	ANGPT2	ANGPT2	1491	0.316675207126183
ENSG00000101280	ANGPT4	ANGPT4	1512	6.26451021489562e-09
ENSG00000116194	ANGPTL1	ANGPTL1	1476	5.52329529851426e-06
ENSG00000136859	ANGPTL2	ANGPTL2	1482	0.798102042174215
ENSG00000132855	ANGPTL3	ANGPTL3	1383	4.98616023367705e-06
ENSG00000167772	ANGPTL4	ANGPTL4	1221	3.22955706351097e-08
ENSG00000187151	ANGPTL5	ANGPTL5	1167	8.04212431198025e-09
ENSG00000130812	ANGPTL6	ANGPTL6	1413	1.06955144386759e-08
ENSG00000171819	ANGPTL7	ANGPTL7	1041	3.76689834195035e-07
ENSG00000029534	ANK1	ANK1	5694	0.999999999401345
ENSG00000145362	ANK2	ANK2	11874	0.999999999997719
ENSG00000151150	ANK3	ANK3	13134	0.999999999999973
ENSG00000151687	ANKAR	ANKAR	4305	2.9127776622845e-18
ENSG00000166839	ANKDD1A	ANKDD1A	1569	3.17422543233907e-10
ENSG00000132623	ANKEF1	ANKEF1	2331	4.47752452401852e-08
ENSG00000153930	ANKFN1	ANKFN1	2292	0.000198523456412823
ENSG00000185722	ANKFY1	ANKFY1	3636	0.995277474330434
ENSG00000154122	ANKH	ANKH	1479	0.110855290890801
ENSG00000131503	ANKHD1	ANKHD1	7854	0.999999998893135
ENSG00000254996	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	7854	0.999999998893135
ENSG00000001629	ANKIB1	ANKIB1	3270	0.999617600085909
ENSG00000170209	ANKK1	ANKK1	2298	7.81925671264171e-08
ENSG00000160117	ANKLE1	ANKLE1	1848	3.03556382511682e-12
ENSG00000176915	ANKLE2	ANKLE2	2817	2.96165802844127e-07
ENSG00000144504	ANKMY1	ANKMY1	2826	6.89200261027366e-11
ENSG00000106524	ANKMY2	ANKMY2	1326	0.000636648221039061
ENSG00000164331	ANKRA2	ANKRA2	942	0.00230016998581613
ENSG00000148677	ANKRD1	ANKRD1	960	0.000145238221606
ENSG00000088448	ANKRD10	ANKRD10	1263	0.10111930133531
ENSG00000167522	ANKRD11	ANKRD11	7992	0.999999954582644
ENSG00000101745	ANKRD12	ANKRD12	6189	0.999999341148619
ENSG00000076513	ANKRD13A	ANKRD13A	1773	0.180373187675781
ENSG00000198720	ANKRD13B	ANKRD13B	1881	0.94563569662398
ENSG00000118454	ANKRD13C	ANKRD13C	1626	0.997939731223411
ENSG00000172932	ANKRD13D	ANKRD13D	1818	0.973628181472949
ENSG00000134461	ANKRD16	ANKRD16	1086	1.16865660181545e-06
ENSG00000132466	ANKRD17	ANKRD17	7812	0.999999995532386
ENSG00000273170	ANKRD18A	ANKRD18A	2979	0.0311351971845154
ENSG00000180071	ANKRD18A	ANKRD18A	2979	0.0311351971845154
ENSG00000230453	ANKRD18B	ANKRD18B	3036	0.00596722081394296
ENSG00000165887	ANKRD2	ANKRD2	1083	4.10531464815074e-06
ENSG00000196774	ANKRD20A1	ANKRD20A1	2472	0.850717951072242
ENSG00000183148	ANKRD20A2	ANKRD20A2	2472	0.124997947826733
ENSG00000172014	ANKRD20A4	ANKRD20A4	2472	0.0662953687980875
ENSG00000152766	ANKRD22	ANKRD22	576	1.12685382451748e-05
ENSG00000163126	ANKRD23	ANKRD23	918	3.85018933435622e-14
ENSG00000089847	ANKRD24	ANKRD24	3441	1.94409565076722e-05
ENSG00000107890	ANKRD26	ANKRD26	5133	1.51333544715781e-11
ENSG00000105186	ANKRD27	ANKRD27	3153	2.16995165906047e-14
ENSG00000206560	ANKRD28	ANKRD28	3162	0.999949650752623
ENSG00000154065	ANKRD29	ANKRD29	906	8.93960710795401e-05
ENSG00000148513	ANKRD30A	ANKRD30A	4026	4.60360415043098e-16
ENSG00000180777	ANKRD30B	ANKRD30B	4179	1.32306514188182e-08
ENSG00000167612	ANKRD33	ANKRD33	1359	6.7957905366199e-15
ENSG00000181039	ANKRD34A	ANKRD34A	1491	0.967157708143578
ENSG00000189127	ANKRD34B	ANKRD34B	1545	1.54412823027309e-09
ENSG00000198483	ANKRD35	ANKRD35	3006	2.02021488378918e-11
ENSG00000135976	ANKRD36	ANKRD36	5826	4.68339417985845e-18
ENSG00000186352	ANKRD37	ANKRD37	477	0.0285184473541063
ENSG00000213337	ANKRD39	ANKRD39	552	0.0480026598488748
ENSG00000154945	ANKRD40	ANKRD40	1107	0.62775914949282
ENSG00000137494	ANKRD42	ANKRD42	1170	6.63718777609845e-07
ENSG00000065413	ANKRD44	ANKRD44	1104	0.696523054709658
ENSG00000183831	ANKRD45	ANKRD45	801	0.0153666120024129
ENSG00000186106	ANKRD46	ANKRD46	699	0.905349795391668
ENSG00000168876	ANKRD49	ANKRD49	720	0.156229067492389
ENSG00000151458	ANKRD50	ANKRD50	4290	0.990187284453468
ENSG00000144031	ANKRD53	ANKRD53	1593	0.00954256196225925
ENSG00000100124	ANKRD54	ANKRD54	903	0.0539316747369722
ENSG00000164512	ANKRD55	ANKRD55	1845	5.61226962558525e-07
ENSG00000135299	ANKRD6	ANKRD6	2184	4.3402061229646e-06
ENSG00000181626	ANKRD62	ANKRD62	2754	0.474961452949149
ENSG00000106013	ANKRD7	ANKRD7	765	0.139226586639343
ENSG00000156381	ANKRD9	ANKRD9	954	0.183891700589574
ENSG00000064999	ANKS1A	ANKS1A	3405	0.88268864901245
ENSG00000168096	ANKS3	ANKS3	1971	0.42930387357555
ENSG00000175311	ANKS4B	ANKS4B	1254	2.06908361354616e-05
ENSG00000165138	ANKS6	ANKS6	2616	0.00332040236165405
ENSG00000163516	ANKZF1	ANKZF1	2181	8.98917081484809e-10
ENSG00000011426	ANLN	ANLN	3375	0.928527451057761
ENSG00000131620	ANO1	ANO1	2961	0.999030532055473
ENSG00000160746	ANO10	ANO10	1983	2.87724801438678e-05
ENSG00000047617	ANO2	ANO2	2997	9.27392742666708e-17
ENSG00000134343	ANO3	ANO3	2946	2.61401156480832e-10
ENSG00000151572	ANO4	ANO4	2763	0.959295334779258
ENSG00000171714	ANO5	ANO5	2742	1.13704817621595e-12
ENSG00000177119	ANO6	ANO6	2796	1.46556835964765e-18
ENSG00000146205	ANO7	ANO7	2802	6.29254962149106e-28
ENSG00000074855	ANO8	ANO8	3699	0.999197272382677
ENSG00000185101	ANO9	ANO9	2349	2.33561757418921e-09
ENSG00000140350	ANP32A	ANP32A	750	0.965014376311704
ENSG00000136938	ANP32B	ANP32B	756	0.94614716173689
ENSG00000139223	ANP32D	ANP32D	396	0.152460628334239
ENSG00000143401	ANP32E	ANP32E	807	0.968686603097375
ENSG00000166825	ANPEP	ANPEP	2904	6.61133046154742e-05
ENSG00000163297	ANTXR2	ANTXR2	1470	0.273612964997493
ENSG00000198250	ANTXRL	ANTXRL	1896	0.346172986835349
ENSG00000135046	ANXA1	ANXA1	1041	0.000248216736650718
ENSG00000109511	ANXA10	ANXA10	975	3.30209372524372e-09
ENSG00000122359	ANXA11	ANXA11	1518	8.65334307114133e-06
ENSG00000104537	ANXA13	ANXA13	1074	0.0198014838605134
ENSG00000182718	ANXA2	ANXA2	1074	0.0302255327609206
ENSG00000177721	ANXA2R	ANXA2R	582	2.41824673580075e-06
ENSG00000138772	ANXA3	ANXA3	972	4.7502321719761e-10
ENSG00000196975	ANXA4	ANXA4	966	0.00483140863786743
ENSG00000164111	ANXA5	ANXA5	963	6.41665873638984e-05
ENSG00000197043	ANXA6	ANXA6	2022	0.000357724063547981
ENSG00000138279	ANXA7	ANXA7	1467	6.03821951647385e-07
ENSG00000150165	ANXA8L2	ANXA8L1	984	0.270365685572132
ENSG00000143412	ANXA9	ANXA9	1038	7.74678267483745e-13
ENSG00000136250	AOAH	AOAH	1728	5.77462712002202e-10
ENSG00000131480	AOC2	AOC2	2271	1.17589708817881e-08
ENSG00000131471	AOC3	AOC3	2292	1.60977041618766e-08
ENSG00000138356	AOX1	AOX1	4017	8.60201829255304e-19
ENSG00000267954	AP000349.1	AP000349.1	747	0.0028296500827467
ENSG00000218537	AP000350.4	AP000350.4	570	0.402073133035542
ENSG00000267976	AP000695.1	AP000695.1	657	0.00295876774677502
ENSG00000256100	AP000721.4	AP000721.4	495	0.141166443754154
ENSG00000187811	AP000867.1	AP000867.1	438	0.0293503681213951
ENSG00000268467	AP000889.3	AP000889.3	384	0.00716850005027642
ENSG00000138660	AP1AR	AP1AR	909	0.399541404128596
ENSG00000100280	AP1B1	AP1B1	2850	0.973916239535721
ENSG00000166747	AP1G1	AP1G1	2478	0.99988498085353
ENSG00000213983	AP1G2	AP1G2	2358	5.63422656311816e-13
ENSG00000072958	AP1M1	AP1M1	1308	0.937188099691979
ENSG00000129354	AP1M2	AP1M2	1272	0.000818663296637274
ENSG00000106367	AP1S1	AP1S1	477	0.490200716205692
ENSG00000182287	AP1S2	AP1S2	474	0.781233323727405
ENSG00000152056	AP1S3	AP1S3	465	0.149095593725232
ENSG00000196961	AP2A1	AP2A1	2934	0.99991672647338
ENSG00000183020	AP2A2	AP2A2	2820	0.999793704127003
ENSG00000006125	AP2B1	AP2B1	2856	0.999800042804466
ENSG00000161203	AP2M1	AP2M1	1308	0.988593971414646
ENSG00000042753	AP2S1	AP2S1	429	0.904979925564157
ENSG00000132842	AP3B1	AP3B1	3285	0.9957877550408
ENSG00000103723	AP3B2	AP3B2	3249	0.964473655979556
ENSG00000065000	AP3D1	AP3D1	3648	0.466680863238067
ENSG00000185009	AP3M1	AP3M1	1257	0.690232811492749
ENSG00000070718	AP3M2	AP3M2	1257	0.000145661292314897
ENSG00000177879	AP3S1	AP3S1	582	0.0495071489899664
ENSG00000157823	AP3S2	AP3S2	582	0.000157345191707735
ENSG00000134262	AP4B1	AP4B1	2220	1.7271340665635e-06
ENSG00000081014	AP4E1	AP4E1	3414	0.997013018038825
ENSG00000221838	AP4M1	AP4M1	1362	3.23879278253742e-10
ENSG00000100478	AP4S1	AP4S1	480	6.75833121516478e-06
ENSG00000254470	AP5B1	AP5B1	2637	3.78701074182067e-06
ENSG00000053770	AP5M1	AP5M1	1473	0.000333420899627123
ENSG00000125843	AP5S1	AP5S1	603	0.00190906816732829
ENSG00000120868	APAF1	APAF1	3747	7.37388921806978e-06
ENSG00000107282	APBA1	APBA1	2514	0.742835753864716
ENSG00000034053	APBA2	APBA2	2250	0.847622097178433
ENSG00000011132	APBA3	APBA3	1728	7.16839709864629e-08
ENSG00000166313	APBB1	APBB1	2127	0.973458094969728
ENSG00000077420	APBB1IP	APBB1IP	2001	0.953171248747135
ENSG00000163697	APBB2	APBB2	2280	0.691734357707259
ENSG00000113108	APBB3	APBB3	1482	7.18930217872161e-06
ENSG00000134982	APC	APC	8532	0.999999797913241
ENSG00000115266	APC2	APC2	6912	0.999936879931224
ENSG00000154856	APCDD1	APCDD1	1545	0.00240294025726675
ENSG00000198768	APCDD1L	APCDD1L	1506	0.0138817367374532
ENSG00000132703	APCS	APCS	672	0.518842375407623
ENSG00000164062	APEH	APEH	2199	0.00457711007516831
ENSG00000169188	APEX2	APEX2	1557	0.874961910575738
ENSG00000117362	APH1A	APH1A	798	0.104268840944955
ENSG00000138613	APH1B	APH1B	774	0.000147012241488608
ENSG00000166181	API5	API5	1575	0.998900665522096
ENSG00000149089	APIP	APIP	729	1.73307001270008e-10
ENSG00000251503	APITD1-CORT	APITD1-CORT	495	0.00681210888065857
ENSG00000169621	APLF	APLF	1536	3.31592119819842e-17
ENSG00000171388	APLN	APLN	234	0.401114584125798
ENSG00000134817	APLNR	APLNR	1143	0.415164706585909
ENSG00000105290	APLP1	APLP1	1956	0.295314357594507
ENSG00000101474	APMAP	APMAP	1251	6.18164718083218e-07
ENSG00000118137	APOA1	APOA1	804	0.195284397339295
ENSG00000213071	APOA2	LPAL2	303	0.0560824121997805
ENSG00000158874	APOA2	APOA2	303	0.0560824121997805
ENSG00000110244	APOA4	APOA4	1191	2.0874169205319e-05
ENSG00000110243	APOA5	APOA5	1101	7.54918766591427e-07
ENSG00000084674	APOB	APOB	13692	1.02290551550071e-11
ENSG00000111701	APOBEC1	APOBEC1	711	0.000632784860600187
ENSG00000124701	APOBEC2	APOBEC2	675	0.120559413171914
ENSG00000128383	APOBEC3A	APOBEC3A	600	0.198384922206357
ENSG00000179750	APOBEC3B	APOBEC3B	1149	1.29633304157657e-05
ENSG00000244509	APOBEC3C	APOBEC3C	573	0.0754894761746037
ENSG00000243811	APOBEC3D	APOBEC3D	1161	0.000391746433049606
ENSG00000128394	APOBEC3F	APOBEC3F	1122	0.00847514859769209
ENSG00000239713	APOBEC3G	APOBEC3G	1155	3.0898674778967e-05
ENSG00000100298	APOBEC3H	APOBEC3H	603	0.601414715982498
ENSG00000173627	APOBEC4	APOBEC4	1104	0.00372225325737517
ENSG00000184730	APOBR	APOBR	3294	2.20626174854882e-05
ENSG00000130208	APOC1	APOC1	252	0.0482450422486936
ENSG00000234906	APOC2	APOC2	306	0.0198932725554267
ENSG00000110245	APOC3	APOC3	300	0.00392631913716268
ENSG00000267467	APOC4	APOC4	384	0.00895764542353292
ENSG00000189058	APOD	APOD	570	0.00467922965349397
ENSG00000130203	APOE	APOE	954	0.151046695004768
ENSG00000175336	APOF	APOF	981	0.0801359287567595
ENSG00000091583	APOH	APOH	1038	3.7321079441666e-11
ENSG00000100342	APOL1	APOL1	1245	1.38877382808317e-08
ENSG00000128284	APOL3	APOL3	1209	0.000127508160298094
ENSG00000100336	APOL4	APOL4	1053	0.000457908065003103
ENSG00000128313	APOL5	APOL5	1302	3.32172832380787e-07
